product_code,step_num,step_type,step_name,step_desc,work_time,checker
JOSS______,8,제조공정,"냉 각
종 료","40℃까지 냉각하며 완전 탈포하여 종료한다.
(냉각탈포시 감속, P: 15rpm H:정지)",,
KBBC______,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
KBBC______,2,제조공정,"가온
용해","메인탱크에 원료 11**, 13**파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
KBBC______,3,제조공정,냉각개시,"위 상의 용해확인 후 원료 21**, 31** 파트를 투입하고
60℃ 까지 냉각한다.
(31**은 미리 파우더 뭉친 것 없이 고르게 분산시킨다)",,
KBBC______,4,제조공정,"펄제, 첨가제,
 색소 투입","41**(펄), 51**, 61** 파트를 투입하여 교반한다.
(41** 은 미리 고르게 분산시킨다)",,
KBBC______,5,제조공정,"여  과
종  료","33-36℃까지 냉각후 50메쉬 여과하여 종료한다. 
(메쉬망 규격 유의할 것)",,
KBCR_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
KBCR_____,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
KBCR_____,3,제조공정,수상 용해,수상용해조에 11**- 12**을 넣고 78-80℃로 가온용해한다,,
KBCR_____,4,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
KBCR_____,5,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
KBCR_____,6,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다. (31**은 미리 분산한다)
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
KBCR_____,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
KBCR_____,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
KBCR_____,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
KBCR_____,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
KBHC_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
KBHC_____,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Carbopol 940을 넣고 Stirrer로 
용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
KBHC_____,3,제조공정,수상 용해,"수상용해조에 11**을 넣고, 교반하면서 1210을 흩뜨려 투입한후 78-80℃로 가온용해한다.",,
KBHC_____,4,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
KBHC_____,5,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
KBHC_____,6,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다. (31**은 미리 분산한다)
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
KBHC_____,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
KBHC_____,8,제조공정,"향, 첨가제
투입","41**, 5***을 투입교반하고, 냉각,탈포한다",,
KBHC_____,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
KBHC_____,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
KBOW______,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
KBOW______,2,제조공정,수상 용해,"메인탱크에 11**, 12**, 13**을 넣고 72-75℃로 가온용해한다",,
KBOW______,3,제조공정,유상 용해,별도용해조에 21**를 넣고  실온에서 교반용해한다,,
KBOW______,4,제조공정,1차유화,"메인탱크로 유상 이송후 유화한다
( Homo: 3200rpm, P:30rpm, T: 68-70℃  t: 3분 )",,
KBOW______,5,제조공정,2차유화,"메인탱크로 3***, 41** 이송후 혼합한다",,
KBOW______,6,제조공정,부상,"33℃까지 냉각하여 부상한다.
(이송펌프 이용 여과하여 부상할 것)",,
KMHC000,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
KMHC000,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Keltrol F(1220) 넣고 Stirrer로 용해한다. 
 (정제수는 열수(80℃이상) 사용, 매끈하게 풀린지 확인할 것)",,
KMHC000,3,제조공정,수상 용해,수상용해조에 11**- 12**을 넣고 78-80℃로 가온용해한다,,
KMHC000,4,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
KMHC000,5,제조공정,유  화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 5분 )",,
KMHC000,6,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
KMHC000,7,제조공정,"향, 첨가제
투입","3110, 41**을 투입교반하고, 냉각,탈포한다",,
KMHC000,8,제조공정,부상,33℃까지 냉각하여 부상한다.,,
KMHC000,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
KSAM001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
KSAM001,2,제조공정,"점증제
분산","별도용해조에서 정제수에 7110(carbopol-940) 넣고 Stirrer로 용해한다.   
(정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
KSAM001,3,제조공정,수상 용해,수상용해조에 1***을 넣고 실온으로 교반용해한다.,,
KSAM001,4,제조공정,"이송
혼합","위상을 메인믹서로 이송하고 21**을 여과 혼합교반한다.
(21**은 미리 Stirrer로 교반하여 용해한다)",,
KSAM001,5,제조공정,혼합,"위상에 3110, 4***투입하여 혼합한다.
(4*** 투입전 가볍게 혼합할 것)",,
KSAM001,6,제조공정,혼합,"위상에 51**을 미리 교반한후 투입하여 혼합한다.
( Homo: 2500rpm, P:30rpm, T: 실온  t: 3분 )",,
KSAM001,7,제조공정,혼합,"위상에 61**을 투입하여 혼합한다.
( Homo: 2500rpm, P:30rpm, T: 실온  t: 3분 )",,
KSAM001,8,제조공정,혼합,"위상에 미리 교반한 71**을 투입하여 혼합한다.
( Homo: 2500rpm, P:30rpm, T: 실온  t: 3분 )",,
KSAM001,9,제조공정,중화,"위상에 81**을 용해한 후 투입하여 혼합한다.
( Homo: 2500rpm, P:30rpm, T: 실온  t: 3분 )",,
KSAM001,10,제조공정,부상,완전 탈포후 부상한다.,,
KSAM001,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
KSAT001,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
KSAT001,2,제조공정,"알콜파트
용해","1) 2120, 2130, 2140(향) 상온(25-35도)으로 가볍게 교반용해한다. (이때 2120, 2130 굳었을 경우 녹여 사용할 것)",,
KSAT001,100,유의사항,작업자 유의사항," *특히 동절기에 상온(20-35도)상태의 공정을 유지해야 투명하게 제조된다.

 *투명액상",,
KSCL000,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
KSCL000,2,제조공정,"점증제
분산","별도용해조에서 정제수에 3120(carbopol-941) 넣고 Stirrer로 용해한다.   
(정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
KSCL000,3,제조공정,수상 용해,수상용해조에 11**을 넣고 78-80℃로 가온용해한다,,
KSCL000,4,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
KSCL000,5,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
KSCL000,6,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
KSCL000,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
KSCL000,8,제조공정,"향, 첨가제
투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
KSCL000,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
KSCL000,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
KSCS000,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
KSCS000,2,제조공정,"알콜파트
용해",1)별도용해조에서 12** 상온(30-35도)으로 교반용해한다,,
KSCS000,100,유의사항,작업자 유의사항,  특히 동절기에 상온(30-35도)상태의 공정을 유지해야 투명하게 제조된다.,,
KSMLR00,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
KSMLR00,2,제조공정,"점증제
분산","별도용해조에서 정제수에 3120(carbopol-941) 넣고 Stirrer로 용해한다.   
(정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
KSMLR00,3,제조공정,수상 용해,수상용해조에 11**을 넣고 78-80℃로 가온용해한다,,
KSMLR00,4,제조공정,유상 용해,유상용해조에 21**를 넣고  78-80℃로 가온용해한다,,
KSMLR00,5,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
KSMLR00,6,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
KSMLR00,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
KSMLR00,8,제조공정,"향, 첨가제
투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
KSMLR00,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
KSMLR00,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
KSMSR00,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
KSMSR00,2,제조공정,"알콜파트
용해","별도용해조에서 1*** 상온(30-35도)으로 교반용해한다.
13**은 따로 살짝 가온하여 녹인후 투입한다.",,
KSMSR00,3,제조공정,수상용해,별도용해조에서 21**을 미온수(30-35도)로 완전용해한다,,
KSMSR00,4,제조공정,가용화,메인믹서의 알콜파트를 교반하면서 위 수상을 조금씩 투입하며 가용화시킨다,,
KSMSR00,5,제조공정,"첨가제
투입",위 상이 투명한 것을 확인하고 31**를 투입교반한다.,,
KSMSR00,6,제조공정,부   상,200메쉬 여과하여 종료한다.,,
LAHC000,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
LAHC000,2,제조공정,"점증제
분산","별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. 
 (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
LAHC000,3,제조공정,"점증제
분산","별도용해조에서 정제수에 Carbopol 940 넣고 Stirrer로 
용해한다. 
 (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
LAHC000,4,제조공정,수상 용해,수상용해조에 11**- 12**을 넣고 78-80℃로 가온용해한다,,
LAHC000,5,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고  78-80℃로 가온용해한다,,
LAHC000,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 78-80℃  t: 3분 )",,
LAHC000,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다
( Homo: 3500rpm, P:20rpm, T: 70-75℃  t: 5분 )",,
LAHC000,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
LAHC000,9,제조공정,"향, 첨가제
색소 투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
LAHC000,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
LAHC000,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
LBCR000,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
LBCR000,2,제조공정,유상 용해,메인탱크에 11**-12**을 넣고 76-78℃로 가온용해한다,,
LBCR000,3,제조공정,유상 용해,"31**을 미리 Stirrer로 균일교반 후 21**와 함께 위상에 투입교반한다. (21**은 핸드믹싱해 사용한다)
( Homo: 1500rpm, P:30rpm, T: 76-78℃   t:10분  )",,
LBCR000,4,제조공정,유상 용해,위상의 균일용해 확인후 향(4110)을 투입후 유상온도를 60-62℃로  낮춘다.,,
LBCR000,5,제조공정,수상 용해,수상용해조에 5***를 넣고  60-62℃로 가온용해한다,,
LBCR000,6,제조공정,유  화,"메인탱크로 수상을 서서히 이송하며 유화한다. 
주의-1) 내용물 상태를 보며 호모속도를 단계적으로 높여 나간다.
( Homo: 3000rpm, P:30rpm, T: 60-62℃  t: 5분 )",,
LBCR000,7,제조공정,"냉각 탈포
종  료","패들감속하여 36℃까지 냉각, 탈포한 후 부상한다.
( P:20rpm, V: max )",,
MLAL_______,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLAL_______,2,제조공정,"알콜파트
용해",제조부에 1110에 1120을 넣고 교반용해한다,,
MLAL_______,3,제조공정,부   향,위상에 향(2110)을 넣고 교반용해한다,,
MLAL_______,4,제조공정,용   해,위상에 3110을 투입교반한다.,,
MLAL_______,5,제조공정,조   색,위상에 4110을 투입교반한다.,,
MLAL_______,6,제조공정,부   상,200메쉬 여과하여 종료한다.,,
MLBC______,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLBC______,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLBC______,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLBC______,2,제조공정,"가온
용해","메인탱크에 원료 11**, 12** , 13**파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
MLBC______,2,제조공정,"밀크파우더
용해","별도용해조에 원료 12** 파트를 넣고 Stirrer로 용해한다. 
 (정제수는 실온 사용)",,
MLBC______,2,제조공정,"가온
용해","메인탱크에 원료 11**, 12**, 13**를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
MLBC______,3,제조공정,냉각개시,"위 상의 용해확인 후 원료 21** 파트를 투입하고
60℃ 까지 냉각한다.",,
MLBC______,3,제조공정,"가온
용해","메인탱크에 원료 11**, 12** , 13**파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
MLBC______,3,제조공정,냉각개시,"위 상의 용해확인 후 원료 21** 파트를 투입하고
60℃ 까지 냉각한다.",,
MLBC______,4,제조공정,"향, 첨가제,
 색소 투입","향과 첨가제, 색소 파트를 투입하여 교반한다.",,
MLBC______,4,제조공정,냉각개시,"위 상의 용해확인 후 원료 21** 파트를 투입하고
60℃ 까지 냉각한다.",,
MLBC______,4,제조공정,"향, 첨가제
 투입","향과 첨가제(41**) 파트를 투입하여 교반한다.
(41** 균일하게 혼합후 투입할 것.)",,
MLBC______,5,제조공정,"여  과
종  료",33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
MLBC______,5,제조공정,"향, 첨가제,
 색소 투입","향과 첨가제, 색소(해당시) 파트를 투입하여 교반한다.",,
MLBC______,5,제조공정,"여  과
종  료",33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
MLBC______,6,제조공정,"여  과
종  료",33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
MLBL_____,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
