product_code,semi_product_code,step_num,step_type,step_name,step_desc,work_time,checker
MLHC002,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC003,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC004,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC005,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC006,BMLHC0060,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC007,BMLHC0070,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC008,BMLHC0080,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC009,BMLHC0090,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC011,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC012,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC013,,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC014,BMLHC0140,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC015,BMLHC0150,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC016,BMLHC0160,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC017,BMLHC0170,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC018,BMLHC0180,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC019,BMLHC0190,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC020,BMLHC0200,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC3T2,BMLHC0200,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHCK18,BMLHC0180,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHCK19,BMLHC0190,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHCK20,BMLHC0200,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
MLHC001,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC002,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC003,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC004,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC005,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC006,BMLHC0060,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC007,BMLHC0070,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC008,BMLHC0080,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC009,BMLHC0090,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC011,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC012,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC013,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC014,BMLHC0140,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC015,BMLHC0150,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC016,BMLHC0160,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC017,BMLHC0170,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC018,BMLHC0180,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC019,BMLHC0190,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC020,BMLHC0200,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC3T2,BMLHC0200,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHCK18,BMLHC0180,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHCK19,BMLHC0190,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHCK20,BMLHC0200,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC001,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC002,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC003,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC004,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC005,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC006,BMLHC0060,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC007,BMLHC0070,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC008,BMLHC0080,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC009,BMLHC0090,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC011,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC012,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC013,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC014,BMLHC0140,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC015,BMLHC0150,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC016,BMLHC0160,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC017,BMLHC0170,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC018,BMLHC0180,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC019,BMLHC0190,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC020,BMLHC0200,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC3T2,BMLHC0200,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHCK18,BMLHC0180,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHCK19,BMLHC0190,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHCK20,BMLHC0200,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC001,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC002,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC003,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC004,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC005,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC006,BMLHC0060,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC007,BMLHC0070,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC008,BMLHC0080,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC009,BMLHC0090,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC011,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC012,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC013,,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC014,BMLHC0140,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC015,BMLHC0150,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC016,BMLHC0160,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC017,BMLHC0170,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC018,BMLHC0180,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC019,BMLHC0190,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC020,BMLHC0200,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHC3T2,BMLHC0200,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHCK18,BMLHC0180,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHCK19,BMLHC0190,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHCK20,BMLHC0200,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
MLHD001,BMLHD0010,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
"MLHD001
MLHD002
MLHD003",,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLHD002,BMLHD0020,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLHD003,BMLHD0030,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLHD001,BMLHD0010,2,제조공정,PREMIX,별도용해조에 (3110)을 Stirrer로 교반하며 Thixcin R(3210)을 넣고 5분간 분산한다. 매끈하게 분산된 것 확인 후 실온의 정제수(3310)를 투입하여 다시 5분간 분산한다.,,
"MLHD001
MLHD002
MLHD003",,2,제조공정,PREMIX,별도용해조에 (3110)을 Stirrer로 교반하며 Thixcin R(3210)을 넣고 5분간 분산한다. 매끈하게 분산된 것 확인 후 실온의 정제수(3310)를 투입하여 다시 5분간 분산한다.,,
MLHD002,BMLHD0020,2,제조공정,PREMIX,별도용해조에 (3110)을 Stirrer로 교반하며 Thixcin R(3210)을 넣고 5분간 분산한다. 매끈하게 분산된 것 확인 후 실온의 정제수(3310)를 투입하여 다시 5분간 분산한다.,,
MLHD003,BMLHD0030,2,제조공정,PREMIX,별도용해조에 (3110)을 Stirrer로 교반하며 Thixcin R(3210)을 넣고 5분간 분산한다. 매끈하게 분산된 것 확인 후 실온의 정제수(3310)를 투입하여 다시 5분간 분산한다.,,
MLHD001,BMLHD0010,3,제조공정,"가온
용해","메인탱크에 원료 11**, 12** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
"MLHD001
MLHD002
MLHD003",,3,제조공정,"가온
용해","메인탱크에 원료 11**, 12** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
MLHD002,BMLHD0020,3,제조공정,"가온
용해","메인탱크에 원료 11**, 12** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
MLHD003,BMLHD0030,3,제조공정,"가온
용해","메인탱크에 원료 11**, 12** 파트를 넣고 80℃로 가열용해한다.
    Pad 20rpm",,
MLHD001,BMLHD0010,4,제조공정,용해,위 상의 용해확인 후 향파트(21**)를 투입하고 5분간 교반하여 내용물을 투명도를 높인다.,,
"MLHD001
MLHD002
MLHD003",,4,제조공정,용해,위 상의 용해확인 후 향파트(21**)를 투입하고 5분간 교반하여 내용물을 투명도를 높인다.,,
MLHD002,BMLHD0020,4,제조공정,용해,위 상의 용해확인 후 향파트(21**)를 투입하고 5분간 교반하여 내용물을 투명도를 높인다.,,
MLHD003,BMLHD0030,4,제조공정,용해,위 상의 용해확인 후 향파트(21**)를 투입하고 5분간 교반하여 내용물을 투명도를 높인다.,,
MLHD001,BMLHD0010,5,제조공정,용해,위 상에 Primix한 3*** 파트를 여과 투입하여 5분간 교반한다,,
"MLHD001
MLHD002
MLHD003",,5,제조공정,용해,위 상에 Primix한 3*** 파트를 여과 투입하여 5분간 교반한다,,
MLHD002,BMLHD0020,5,제조공정,용해,위 상에 Primix한 3*** 파트를 여과 투입하여 5분간 교반한다,,
MLHD003,BMLHD0030,5,제조공정,용해,위 상에 Primix한 3*** 파트를 여과 투입하여 5분간 교반한다,,
MLHD001,BMLHD0010,6,제조공정,"냉각개시
용해","냉각개시 후 41**, 51** 파트를 투입하여 교반한다
(색소분산 철저후 투입할 것)",,
"MLHD001
MLHD002
MLHD003",,6,제조공정,"냉각개시
용해","냉각개시 후 41**, 51** 파트를 투입하여 교반한다
(색소분산 철저후 투입할 것)",,
MLHD002,BMLHD0020,6,제조공정,"냉각개시
용해","냉각개시 후 41**, 51** 파트를 투입하여 교반한다
(색소분산 철저후 투입할 것)",,
MLHD003,BMLHD0030,6,제조공정,"냉각개시
용해","냉각개시 후 41**, 51** 파트를 투입하여 교반한다
(색소분산 철저후 투입할 것)",,
MLHD001,BMLHD0010,7,제조공정,"여  과
종  료",33-36℃까지 교반냉각후 100메쉬 여과하여 종료한다.,,
"MLHD001
MLHD002
MLHD003",,7,제조공정,"여  과
종  료",33-36℃까지 교반냉각후 100메쉬 여과하여 종료한다.,,
MLHD002,BMLHD0020,7,제조공정,"여  과
종  료",33-36℃까지 교반냉각후 100메쉬 여과하여 종료한다.,,
MLHD003,BMLHD0030,7,제조공정,"여  과
종  료",33-36℃까지 교반냉각후 100메쉬 여과하여 종료한다.,,
MLHS001,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLHS002,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLHS003,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLHS004,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLHS005,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLHS006,,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLHS001,,2,제조공정,용  해,메인믹서에 11**을 용해한다. (실온),,
MLHS002,,2,제조공정,용  해,메인믹서에 11**을 용해한다. (실온),,
MLHS003,,2,제조공정,용  해,메인믹서에 11**을 용해한다. (실온),,
MLHS004,,2,제조공정,용  해,메인믹서에 11**을 용해한다. (실온),,
MLHS005,,2,제조공정,용  해,메인믹서에 11**을 용해한다. (실온),,
MLHS006,,2,제조공정,용  해,메인믹서에 11**을 용해한다. (실온),,
MLHS001,,3,제조공정,"혼  합
용  해",별도용해조에서 21**- 31** Stirrer로 교반용해한다. (실온),,
MLHS002,,3,제조공정,"혼  합
용  해",별도용해조에서 21**- 31** Stirrer로 교반용해한다. (실온),,
MLHS003,,3,제조공정,"혼  합
용  해",별도용해조에서 21**- 31** Stirrer로 교반용해한다. (실온),,
MLHS004,,3,제조공정,"혼  합
용  해",별도용해조에서 21**- 31** Stirrer로 교반용해한다. (실온),,
MLHS005,,3,제조공정,"혼  합
용  해",별도용해조에서 21**- 31** Stirrer로 교반용해한다. (실온),,
MLHS006,,3,제조공정,"혼  합
용  해",별도용해조에서 21**- 31** Stirrer로 교반용해한다. (실온),,
MLHS001,,3,제조공정,"혼  합
용  해",별도용해조에서41**을 교반봉으로 혼합한다. (실온),,
MLHS002,,3,제조공정,"혼  합
용  해",별도용해조에서41**을 교반봉으로 혼합한다. (실온),,
MLHS003,,3,제조공정,"혼  합
용  해",별도용해조에서41**을 교반봉으로 혼합한다. (실온),,
MLHS004,,3,제조공정,"혼  합
용  해",별도용해조에서41**을 교반봉으로 혼합한다. (실온),,
MLHS005,,3,제조공정,"혼  합
용  해",별도용해조에서41**을 교반봉으로 혼합한다. (실온),,
MLHS006,,3,제조공정,"혼  합
용  해",별도용해조에서41**을 교반봉으로 혼합한다. (실온),,
MLHS001,,4,제조공정,"혼  합
용  해",위상을 메인믹서에 투입하여 충분히 교반 용해한다.,,
MLHS002,,4,제조공정,"혼  합
용  해",위상을 메인믹서에 투입하여 충분히 교반 용해한다.,,
MLHS003,,4,제조공정,"혼  합
용  해",위상을 메인믹서에 투입하여 충분히 교반 용해한다.,,
MLHS004,,4,제조공정,"혼  합
용  해",위상을 메인믹서에 투입하여 충분히 교반 용해한다.,,
MLHS005,,4,제조공정,"혼  합
용  해",위상을 메인믹서에 투입하여 충분히 교반 용해한다.,,
MLHS006,,4,제조공정,"혼  합
용  해",위상을 메인믹서에 투입하여 충분히 교반 용해한다.,,
MLHS001,,5,제조공정,"여  과
종  료",100메쉬 여과하여 종료한다.,,
MLHS002,,5,제조공정,"여  과
종  료",100메쉬 여과하여 종료한다.,,
MLHS003,,5,제조공정,"여  과
종  료",100메쉬 여과하여 종료한다.,,
MLHS004,,5,제조공정,"여  과
종  료",100메쉬 여과하여 종료한다.,,
MLHS005,,5,제조공정,"여  과
종  료",100메쉬 여과하여 종료한다.,,
MLHS006,,5,제조공정,"여  과
종  료",100메쉬 여과하여 종료한다.,,
MLHW001,BMLHW0010,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLHW002,BMLHW0020,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLHW003,BMLHW0030,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLHW004,BMLHW0040,1,제조공정,"청결상태 
점     검","작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
MLHW001,BMLHW0010,2,제조공정,PREMIX,별도용해조에 (3110)을 Stirrer로 교반하며 Thixcin R(3210)을 넣고 5분간 분산한다. 매끈하게 분산된 것 확인 후 실온의 정제수(3310)를 투입하여 다시 5분간 분산한다.,,
MLHW002,BMLHW0020,2,제조공정,PREMIX,별도용해조에 (3110)을 Stirrer로 교반하며 Thixcin R(3210)을 넣고 5분간 분산한다. 매끈하게 분산된 것 확인 후 실온의 정제수(3310)를 투입하여 다시 5분간 분산한다.,,
