product_code,management_code,korean_name,english_name,appearance,packaging_unit,created_date,author,usage_instructions,allergen_korean,allergen_english,storage_method,shelf_life,label_volume,fill_volume,specific_gravity,ph_standard,viscosity_standard,raw_material_report,standardized_name,responsible_seller,recycling_grade,label_position,functional_claim,semi_product_code,p_product_code,source_file
MLRM004,EVCO-615,미미로린스 씬트 리메인 룸미스트,Mimi Lauryne's Sent Remain Room Mist,무색의 투명 액상,120 ml,2015-04-21,이 수 진,"서재, 응접실, 침실, 주방 등 원하는 곳에 적당량 스프레이 해 주세요.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,,,,,,,,,,,,,PMLRM0040,제품표준서_EVCO615_(MLRM001)-미미로린스 씬트 리메인 룸미스트 프리지아 로맨스.xls
MLRM005,EVCO-615,미미로린스 씬트 리메인 룸미스트,Mimi Lauryne's Sent Remain Room Mist,무색의 투명 액상,120 ml,2015-04-21,이 수 진,"서재, 응접실, 침실, 주방 등 원하는 곳에 적당량 스프레이 해 주세요.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,,,,,,,,,,,,,PMLRM0050,제품표준서_EVCO615_(MLRM001)-미미로린스 씬트 리메인 룸미스트 프리지아 로맨스.xls
MLRM006,EVCO-615,미미로린스 씬트 리메인 룸미스트,Mimi Lauryne's Sent Remain Room Mist,무색의 투명 액상,120 ml,2015-04-21,이 수 진,"서재, 응접실, 침실, 주방 등 원하는 곳에 적당량 스프레이 해 주세요.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,,,,,,,,,,,,,PMLRM0060,제품표준서_EVCO615_(MLRM001)-미미로린스 씬트 리메인 룸미스트 프리지아 로맨스.xls
NABC011,EVCO-616,에바스 아로마 마일드샤워 바디 클렌저 그린티,EVAS Aroma Mild Shower Body Cleanser Grean Tea,연녹색의 펄 점액상,750 ml,2015-04-22,이 수 진,적당량을 물에 적신 스폰지나 타올에 덜어 충분히 거품을 내서 전신에 골고루 마사지하듯 문지를 후 물로 충분히 행구어 냅니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,750ml,765,1.018,,,,,,,,,BNABC0110,PNABC0110,제품표준서_EVCO616_(NABC011)-에바스 아로마 마일드샤워 바디 클렌저 그린티.xls
RMPG007,EVCO-617,로즈마인 퍼퓸터치 머스크 앤 머스크,Rose Mine Perfume Touch Musk & Musk,무색의 투명 젤상,13 g,2015-04-23,이 수 진,"손목, 쇄골 등 향기를 연출하고 싶은 부위에 적당량을 덜어 도포하여 주십시오.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,13g,15,,,,,,,,,,,PRMPG0070,제품표준서_EVCO617_(RMPG007)-로즈마인 퍼퓸터치 머스크 앤 머스크.xls
RMPG008,EVCO-618,로즈마인 퍼퓸터치 블레싱 블러썸,Rose Mine Perfume Touch Blessing Blossoms,미색의 투명 젤상,13 g,2015-04-23,이 수 진,"손목, 쇄골 등 향기를 연출하고 싶은 부위에 적당량을 덜어 도포하여 주십시오.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,13g,15,,,,,,,,,,,PRMPG0080,제품표준서_EVCO618_(RMPG008)-로즈마인 퍼퓸터치 블레싱 블러썸.xls
RMPG009,EVCO-619,로즈마인 퍼퓸터치 헤스페리데스,Rose Mine Perfume Touch Hesperides,무색의 투명 젤상,13 g,2015-04-23,이 수 진,"손목, 쇄골 등 향기를 연출하고 싶은 부위에 적당량을 덜어 도포하여 주십시오.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,13g,15,,,,,,,,,,,PRMPG0090,제품표준서_EVCO619_(RMPG009)-로즈마인 퍼퓸터치 헤스페리데스.xls
PDSG001,EVCO-620,페디슨 메터니티 에스 모이스트 겔 퓨어,Pedisn Maternity S-Moist Gel Pure,무색 투명의 겔,30 ml,2015-04-30,이 수 진,사용 시 적당량을 덜어 건조한 부위에 부드럽게 마사지하듯 도포합니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,,,,,,,,,,,,,,제품표준서_EVCO620_(PDSG001)-페디슨 메터니티 에스 모이스트 겔 퓨어.xls
PDSG002,EVCO-621,페디슨 메터니티 에스 모이스트 겔 자무,Pedisn Maternity S-Moist Gel Jamu,무색 투명의 겔,30 ml,2015-04-30,이 수 진,사용 시 적당량을 덜어 건조한 부위에 부드럽게 마사지하듯 도포합니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,,,,,,,,,,,,,PPDSG0020,제품표준서_EVCO621_(PDSG002)-페디슨 메터니티 에스 모이스트 겔 자무.xls
RMTS001,EVCO-622,로즈마인 퍼퓸드 소프트 스킨 티슈 쁘띠 베이비,Rose Mine Perfumed Skin Tissue Petit Baby,무색 투명한 액상,10 매 / 30 g,2015-05-13,이 수 진,스티커를 열어 입구를 개봉한 후 물티슈를 한 장씩 꺼내서 사용해주세요.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 2년,,,,,,,,,,,,,PRMTS0010,제품표준서_EVCO622_(RMTS001)-로즈마인 퍼퓸드 소프트 스킨 티슈 쁘띠 베이비.xls
RMTS002,EVCO-623,로즈마인 퍼퓸드 소프트 스킨 티슈 글리밍 비쥬,Rose Mine Perfumed Skin Tissue Gleaming Bijou,무색 투명한 액상,10 매 / 30 g,2015-05-13,이 수 진,스티커를 열어 입구를 개봉한 후 물티슈를 한 장씩 꺼내서 사용해주세요.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 2년,,,,,,,,,,,,,PRMTS0020,제품표준서_EVCO623_(RMTS002)-로즈마인 퍼퓸드 소프트 스킨 티슈 글래밍 비쥬.xls
RMTS003,EVCO-624,로즈마인 퍼퓸드 소프트 스킨 티슈 블레싱 블러썸,Rose Mine Perfumed Skin Tissue Blessing Blossoms,무색 투명한 액상,10 매 / 30 g,2015-05-13,이 수 진,스티커를 열어 입구를 개봉한 후 물티슈를 한 장씩 꺼내서 사용해주세요.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,제조일로부터 2년,,,,,,,,,,,,,PRMTS0030,제품표준서_EVCO624_(RMTS003)-로즈마인 퍼퓸드 소프트 스킨 티슈 블레싱 블러썸.xls
RRCR000,EVCO-625,로에랑스 마유크림,Roerance Mayu Cream,미색의 크림상,50 g,2015-05-15,이 수 진,스킨케어 마무리 단계에서 얼굴 전체에 적당량을 도포하여 흡수시켜 줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,50g,50,0.98,,,,,0,,,,BRRCR0000,PRRCR0000,제품표준서_EVCO625_(RRCR000)-로에랑스 마유크림.xls
MLHA001,EVCO-626,미미로린스 씬트 리메인 EFA 프로테인 헤어 앰플 프리지아 로맨스,Mimi Lauryne's Scent Remain EFA Protein Hair Ampoule Freesia Romance,노란색의 유액상,120 ml,2015-05-15,이 수 진,타올 드라이한 모발에 적당량을 모발 끝을 중심으로 골고루 도포한 후에 영양분이 모발에 흡수될 수 있도록 부드럽게 마사지 해줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,120ml,120,0.996,,,,0,0,,,,,PMLHA0010,제품표준서_EVCO626_(MLHA001)-미미로린스 씬트 리메인 EFA 프로테인 헤어 앰플 프리지아 로맨스.xls
MLHA002,EVCO-627,미미로린스 씬트 리메인 EFA 프로테인 헤어 앰플 프레쉬 라임,Mimi Lauryne's Scent Remain EFA Protein Hair Ampoule Fresh Lime,노란색의 유액상,120 ml,2015-05-15,이 수 진,타올 드라이한 모발에 적당량을 모발 끝을 중심으로 골고루 도포한 후에 영양분이 모발에 흡수될 수 있도록 부드럽게 마사지 해줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,120ml,120,0.996,,,,0,0,,,,,PMLHA0020,제품표준서_EVCO627_(MLHA002)-미미로린스 씬트 리메인 EFA 프로테인 헤어 앰플 프레쉬 라임.xls
MLHA003,EVCO-628,미미로린스 씬트 리메인 EFA 프로테인 헤어 앰플 어딕씨옹,Mimi Lauryne's Scent Remain EFA Protein Hair Ampoule Addiction,노란색의 유액상,120 ml,2015-05-15,이 수 진,타올 드라이한 모발에 적당량을 모발 끝을 중심으로 골고루 도포한 후에 영양분이 모발에 흡수될 수 있도록 부드럽게 마사지 해줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,120ml,120,0.996,,,,0,0,,,,,,제품표준서_EVCO628_(MLHA003)-미미로린스 씬트 리메인 EFA 프로테인 헤어 앰플 어딕씨옹.xls
MLHA004,EVCO-629,미미로린스 씬트 리메인 EFA 프로테인 헤어 앰플 퀸스 플라워,Mimi Lauryne's Scent Remain EFA Protein Hair Ampoule Queen's Flower,노란색의 유액상,120 ml,2015-05-15,이 수 진,타올 드라이한 모발에 적당량을 모발 끝을 중심으로 골고루 도포한 후에 영양분이 모발에 흡수될 수 있도록 부드럽게 마사지 해줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,120ml,120,0.996,,,,0,0,,,,,,제품표준서_EVCO629_(MLHA004)-미미로린스 씬트 리메인 EFA 프로테인 헤어 앰플 퀸스 플라워.xls
RMCD006,EVCO-630,로즈마인 홈폴리쉬 소이캔들 샤론,Rose Mine Home Polish Soy Candle Sharon,진분홍색의 초,625 g,2015-05-15,이 수 진,향초의 심지는 깨끗하게 유지하고 심지의 길이를 6mm 정도로 다듬어 주세요. 처음 태우실 때에는 터널 현상을 방지하기 위해 향초에 불을 붙인 다음에는 왁스 성분이 유리병에 웅덩이를 만들 때까지 충분히 연소시킵니다.,,,별첨.4,별첨.5,,,,,,,,,,,,,,제품표준서_EVCO630_(RMCD006)-로즈마인 홈폴리쉬 소이캔들 샤론.xls
RMCD007,EVCO-631,로즈마인 홈폴리쉬 소이캔들 클린 브리즈,Rose Mine Home Polish Soy Candle Clean Breeze,파랑색의 초,625 g,2015-05-15,이 수 진,향초의 심지는 깨끗하게 유지하고 심지의 길이를 6mm 정도로 다듬어 주세요. 처음 태우실 때에는 터널 현상을 방지하기 위해 향초에 불을 붙인 다음에는 왁스 성분이 유리병에 웅덩이를 만들 때까지 충분히 연소시킵니다.,,,별첨.4,별첨.5,,,,,,,,,,,,,,제품표준서_EVCO631_(RMCD007)-로즈마인 홈폴리쉬 소이캔들 클린 브리즈.xls
MLCR001,EVCO-632,미미로린스 하니 수플레 바디 크림 프리지아 로맨스,Mimi Lauryne's Honey Souffle Body Cream Fressia Romance,베이지색의 크림상,120 ml,2015-05-21,이 수 진,샤워 후 적당량을 덜어 전신에 마사지하듯이 부드럽게 펴 발라 줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,120ml,117,0.955,,,,,,,,,,,제품표준서_EVCO632_(MLCR001)-미미로린스 하니 수플레 바디크림 프리지아 로맨스.xls
MLCR002,EVCO-632,미미로린스 하니 수플레 바디 크림 프레쉬 라임,Mimi Lauryne's Honey Souffle Body Cream Fresh Lime,베이지색의 크림상,120 ml,2015-05-21,이 수 진,샤워 후 적당량을 덜어 전신에 마사지하듯이 부드럽게 펴 발라 줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,120ml,117,0.955,,,,,,,,,,PMLCR0020,제품표준서_EVCO633_(MLCR002)-미미로린스 하니 수플레 바디크림 프레쉬 라임.xls
MLCR003,EVCO-633,미미로린스 하니 수플레 바디 크림 플로레종,Mimi Lauryne's Honey Souffle Body Cream Floraison,베이지색의 크림상,120 ml,2015-05-21,이 수 진,샤워 후 적당량을 덜어 전신에 마사지하듯이 부드럽게 펴 발라 줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,120ml,117,0.955,,,,,,,,,,,제품표준서_EVCO634_(MLCR003)-미미로린스 하니 수플레 바디크림 플로레종.xls
MLCR004,EVCO-635,미미로린스 하니 수플레 바디 크림 우드 세이지,Mimi Lauryne's Honey Souffle Body Cream Wood Sage,베이지색의 크림상,120 ml,2015-05-21,이 수 진,샤워 후 적당량을 덜어 전신에 마사지하듯이 부드럽게 펴 발라 줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,120ml,117,0.955,,,,,,,,,,PMLCR0040,제품표준서_EVCO635_(MLCR004)-미미로린스 하니 수플레 바디크림 우드 세이지.xls
MLCR005,EVCO-636,미미로린스 하니 수플레 바디 크림 세인트 로즈,Mimi Lauryne's Honey Souffle Body Cream Saint Rose,베이지색의 크림상,120 ml,2015-05-21,이 수 진,샤워 후 적당량을 덜어 전신에 마사지하듯이 부드럽게 펴 발라 줍니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,120ml,117,0.955,,,,,,,,,,,제품표준서_EVCO636_(MLCR005)-미미로린스 하니 수플레 바디크림 세인트 로즈.xls
MLBS008,EVCO-637,미미로린스 씬트 리메인 퍼퓸드 바디 스플래쉬 플로레종,Mimi Lauryne's Scent Remain Perfumed Body Splash Floraison,분홍색의 투명 액상,140 ml,2015-05-22,이 수 진,샤워 후 물기를 닦은 후 전신에 골고루 분사하여 주세요. 일상생활 시 건조함이 느껴질 때 수시로 뿌려주세요.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,140ml,,0.89,,,,,,,,,,,제품표준서_EVCO637_(MLBS008)-미미로린스 씬트 리메인 퍼퓸드 바디 스플래쉬 플로레종.xls
MLBS009,EVCO-638,미미로린스 씬트 리메인 퍼퓸드 바디 스플래쉬 우드 세이지,Mimi Lauryne's Scent Remain Perfumed Body Splash Wood Sage,연두색의 투명 액상,140 ml,2015-05-22,이 수 진,샤워 후 물기를 닦은 후 전신에 골고루 분사하여 주세요. 일상생활 시 건조함이 느껴질 때 수시로 뿌려주세요.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,140ml,,0.89,,,,,,,,,,,제품표준서_EVCO638_(MLBS009)-미미로린스 씬트 리메인 퍼퓸드 바디 스플래쉬 우드 세이지.xls
MLBS010,EVCO-639,미미로린스 씬트 리메인 퍼퓸드 바디 스플래쉬 세인트 로즈,Mimi Lauryne's Scent Remain Perfumed Body Splash Saint Rose,무색의 투명 액상,140 ml,2015-05-22,이 수 진,샤워 후 물기를 닦은 후 전신에 골고루 분사하여 주세요. 일상생활 시 건조함이 느껴질 때 수시로 뿌려주세요.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,140ml,,0.89,,,,,,,,,,,제품표준서_EVCO639_(MLBS010)-미미로린스 씬트 리메인 퍼퓸드 바디 스플래쉬 세인트 로즈.xls
ONSL001,EVCO-640,오네트 인텐시브 케어 트리트먼트 에센스,Honnete Intensive Care Treatment Essence,미색의 투명 액상,150 ml,2015-05-28,이 수 진,세안 후 적당량을 화장솜에 적셔 피부결을 따라 부드럽게 바릅니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,,,,,,,,,,,,,,제품표준서_EVCO640_(ONSL001)-오네트 인텐시브 케어 트리트먼스 에센스.xls
ONML001,EVCO-641,오네트 인텐시브 케어 트리트먼트 에멀젼,Honnete Intensive Care Treatment Emulsion,백색의 유액상,150 ml,2015-05-28,이 수 진,"아침, 저녁 셀 케어 세럼 사용 후 적당량을 덜어 얼굴과 목 부위에 부드럽게 발라줍니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,,,,,,,,,,,,,,제품표준서_EVCO641_(ONML001)-오네트 인텐시브 케어 트리트먼스 에멀젼.xls
ONSR001,EVCO-642,오네트 인텐시브 케어 셀 케어 세럼,Honnete Intensive Care Cell Care Serum,무색의 불투명 점액상,35 ml,2015-05-28,이 수 진,"아침, 저녁 기초 손질 시 트리트먼트 에센스 사용 후 적당량을 덜어 얼굴과 목에 골고루 바른 후 가볍게 두드리면서 흡수시킵니다.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,,,,,,,,,,,,,,제품표준서_EVCO642_(ONSR001)-오네트 인텐시브 케어 셀 케어 세럼.xls
ONCR001,EVCO-643,오네트 인텐시브 케어 딥 모이스트 크림,Honnete Intensive Care Deep Moist Cream,백색의 크림상,50 ml,2015-05-28,이 수 진,기초 손질 시 마지막 단계에 적당량을 덜어 얼굴과 목에 골고루 바른 후 가볍게 두드리면서 흡수시킵니다.,,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,,,,,,,,,,,,,,제품표준서_EVCO643_(ONCR001)-오네트 인텐시브 케어 딥 모이스트 크림.xls
RMMT001,EVCO-644,로즈마인 퍼퓸드 바디 미스트 플로랄 어도르,Rose Mine Perfumed Body Mist Floral Adore,무색의 투명 액상,100 ml,2015-06-05,이 수 진,"샤워 후, 물기를 닦은 다음 전신에 골고루 분사하여 주세요.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,100ml,90~92,,,,,,,,,,,PRMMT0010,제품표준서_EVCO644_(RMMT001)-로즈마인 퍼퓸드 바디 미스트 플로랄 어도르.xls
RMMT002,EVCO-644,로즈마인 퍼퓸드 바디 미스트 글래밍 비쥬,Rose Mine Perfumed Body Mist Gleaming Bijou,무색의 투명 액상,100 ml,2015-06-05,이 수 진,"샤워 후, 물기를 닦은 다음 전신에 골고루 분사하여 주세요.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,100ml,90~92,,,,,,,,,,,,제품표준서_EVCO645_(RMMT002)-로즈마인 퍼퓸드 바디 미스트 글래밍 비쥬.xls
RMMT003,EVCO-646,로즈마인 퍼퓸드 바디 미스트 머스크 앤 머스크,Rose Mine Perfumed Body Mist Musk & Musk,무색의 투명 액상,100 ml,2015-06-05,이 수 진,"샤워 후, 물기를 닦은 다음 전신에 골고루 분사하여 주세요.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,100ml,90~92,,,,,,,,,,,,제품표준서_EVCO646_(RMMT003)-로즈마인 퍼퓸드 바디 미스트 머스크 앤 머스크.xls
RMMT004,EVCO-647,로즈마인 퍼퓸드 바디 미스트 헤스페리데스,Rose Mine Perfumed Body Mist Hesperides,무색의 투명 액상,100 ml,2015-06-05,이 수 진,"샤워 후, 물기를 닦은 다음 전신에 골고루 분사하여 주세요.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,100ml,90~92,,,,,,,,,,,PRMMT0040,제품표준서_EVCO647_(RMMT004)-로즈마인 퍼퓸드 바디 미스트 헤스페리데스.xls
RMMT005,EVCO-648,로즈마인 퍼퓸드 바디 미스트 나나즈 릴리,Rose Mine Perfumed Body Mist Nana's Lily,무색의 투명 액상,100 ml,2015-06-05,이 수 진,"샤워 후, 물기를 닦은 다음 전신에 골고루 분사하여 주세요.",,,차광한 기밀용기에 넣어 실온에서 보관할 것,별첨.4,100ml,90~92,,,,,,,,,,,PRMMT0050,제품표준서_EVCO648_(RMMT005)-로즈마인 퍼퓸드 바디 미스트 나나즈 릴리.xls
RMES3T1,EVCO-649,로즈마인 뷰티루어 아이섀도우 팔레트 도로시,Rose Mine Beautylure Eye Shadow Palette Dorocy,압착분말상,3색 각 2.5 g,2015-05-20,이 수 진,눈 두덩이등에 가볍게 발라 매력적인 눈매로 연출해 줍니다.,,,3색 각 2.5 g,차광한 기밀용기에 넣어 실온에서 보관할 것,,,,,,,,,,,,,,제품표준서_EVCO649_(RMES3T1)-로즈마인 뷰티루어 아이섀도우 팔레트 도로시.xls
RMES3T2,EVCO-650,로즈마인 뷰티루어 아이섀도우 팔레트 앨리스,Rose Mine Beautylure Eye Shadow Palette Alice,압착분말상,3색 각 2.5 g,2015-05-20,이 수 진,눈 두덩이등에 가볍게 발라 매력적인 눈매로 연출해 줍니다.,,,3색 각 2.5 g,차광한 기밀용기에 넣어 실온에서 보관할 것,,,,,,,,,,,,,,제품표준서_EVCO650_(RMES3T2)-로즈마인 뷰티루어 아이섀도우 팔레트 앨리스.xls
RMESR01,EVCO-651,로즈마인 뷰티루어 아이섀도우,Rose Mine Beautylure Eye Shadow,압착분말상,2.5 g,2015-05-20,이 수 진,눈 두덩이등에 가볍게 발라 매력적인 눈매로 연출해 줍니다.,,,2.5 g,차광한 기밀용기에 넣어 실온에서 보관할 것,,,,,,,,,,,,,,제품표준서_EVCO651_(RMESR01)-로즈마인 뷰티루어 아이섀도우 오즈.xls
RMESR02,EVCO-651,로즈마인 뷰티루어 아이섀도우,Rose Mine Beautylure Eye Shadow,압착분말상,2.5 g,2015-05-20,이 수 진,눈 두덩이등에 가볍게 발라 매력적인 눈매로 연출해 줍니다.,,,2.5 g,차광한 기밀용기에 넣어 실온에서 보관할 것,,,,,,,,,,,,,,제품표준서_EVCO651_(RMESR01)-로즈마인 뷰티루어 아이섀도우 오즈.xls
